miniseconds,velocity
1362,152.64169243301404
1363,152.69326809905974
1364,152.74481210569468
1365,152.79632448410334
1366,152.84780526541428
1367,152.8992544807004
1368,152.95067216097897
1369,153.00205833721185
1370,153.05341304030563
1371,153.10473630111173
1372,153.1560281504266
1373,153.2072886189919
1374,153.25851773749454
1375,153.30971553656693
1376,153.36088204678703
1377,153.4120172986787
1378,153.46312132271152
1379,153.51419414930123
1380,153.56523580880972
1381,153.61624633154528
1382,153.66722574776261
1383,153.71817408766302
1384,153.76909138139465
1385,153.81997765905254
1386,153.8708329506788
1387,153.9216572862626
1388,153.97245069574063
1389,154.02321320899696
1390,154.07394485586332
1391,154.1246456661191
1392,154.17531566949168
1393,154.22595489565649
1394,154.276563374237
1395,154.3271411348052
1396,154.37768820688132
1397,154.42820461993423
1398,154.47869040338165
1399,154.52914558658998
1400,154.5795701988747
1401,154.62996426950045
1402,154.680327827681
1403,154.73066090257967
1404,154.7809635233092
1405,154.83123571893202
1406,154.88147751846043
1407,154.9316889508565
1408,154.9818700450325
1409,155.03202082985084
1410,155.0821413341242
1411,155.13223158661583
1412,155.18229161603944
1413,155.2323214510595
1414,155.28232112029133
1415,155.3322906523012
1416,155.38223007560643
1417,155.4321394186757
1418,155.48201870992887
1419,155.53186797773742
1420,155.58168725042438
1421,155.63147655626446
1422,155.6812359234843
1423,155.73096538026252
1424,155.78066495472973
1425,155.83033467496895
1426,155.87997456901542
1427,155.9295846648569
1428,155.97916499043373
1429,156.02871557363903
1430,156.0782364423187
1431,156.12772762427167
1432,156.17718914724992
1433,156.2266210389586
1434,156.27602332705624
1435,156.32539603915484
1436,156.37473920281997
1437,156.4240528455708
1438,156.47333699488038
1439,156.5225916781757
1440,156.5718169228378
1441,156.62101275620182
1442,156.67017920555722
1443,156.71931629814785
1444,156.7684240611721
1445,156.81750252178296
1446,156.86655170708818
1447,156.91557164415036
1448,156.96456235998707
1449,157.01352388157105
1450,157.0624562358301
1451,157.11135944964747
1452,157.16023354986177
1453,157.20907856326724
1454,157.25789451661365
1455,157.30668143660662
1456,157.35543934990773
1457,157.4041682831344
1458,157.45286826286025
1459,157.50153931561508
1460,157.55018146788507
1461,157.59879474611276
1462,157.6473791766973
1463,157.69593478599455
1464,157.744461600317
1465,157.7929596459341
1466,157.8414289490723
1467,157.88986953591507
1468,157.93828143260313
1469,157.98666466523457
1470,158.03501925986475
1471,158.08334524250668
1472,158.13164263913092
1473,158.1799114756658
1474,158.22815177799748
1475,158.27636357197008
1476,158.32454688338575
1477,158.3727017380048
1478,158.42082816154578
1479,158.46892617968564
1480,158.51699581805977
1481,158.56503710226218
1482,158.61305005784544
1483,158.66103471032105
1484,158.70899108515923
1485,158.75691920778928
1486,158.80481910359956
1487,158.8526907979376
1488,158.90053431611025
1489,158.94834968338367
1490,158.99613692498355
1491,159.0438960660952
1492,159.0916271318635
1493,159.13933014739328
1494,159.1870051377491
1495,159.2346521279556
1496,159.28227114299742
1497,159.32986220781945
1498,159.37742534732678
1499,159.42496058638497
1500,159.47246794981996
1501,159.5199474624183
1502,159.56739914892717
1503,159.61482303405458
1504,159.66221914246935
1505,159.7095874988012
1506,159.75692812764098
1507,159.8042410535406
1508,159.8515263010133
1509,159.8987838945336
1510,159.94601385853744
1511,159.99321621742226
1512,160.04039099554714
1513,160.08753821723286
1514,160.13465790676202
1515,160.18175008837906
1516,160.22881478629046
1517,160.2758520246647
1518,160.32286182763244
1519,160.3698442192867
1520,160.41679922368274
1521,160.4637268648383
1522,160.5106271667336
1523,160.55750015331157
1524,160.6043458484778
1525,160.65116427610067
1526,160.69795546001149
1527,160.74471942400447
1528,160.79145619183697
1529,160.83816578722949
1530,160.8848482338657
1531,160.93150355539274
1532,160.978131775421
1533,161.02473291752455
1534,161.07130700524093
1535,161.1178540620714
1536,161.164374111481
1537,161.21086717689866
1538,161.25733328171717
1539,161.30377244929335
1540,161.3501847029482
1541,161.39657006596693
1542,161.4429285615989
1543,161.489260213058
1544,161.53556504352244
1545,161.5818430761351
1546,161.62809433400332
1547,161.6743188401993
1548,161.7205166177599
1549,161.76668768968693
1550,161.8128320789471
1551,161.85894980847226
1552,161.90504090115923
1553,161.95110537987017
1554,161.99714326743245
1555,162.04315458663876
1556,162.08913936024732
1557,162.1350976109819
1558,162.18102936153173
1559,162.22693463455192
1560,162.2728134526632
1561,162.31866583845223
1562,162.3644918144716
1563,162.41029140323982
1564,162.4560646272416
1565,162.5018115089278
1566,162.54753207071545
1567,162.59322633498795
1568,162.63889432409513
1569,162.6845360603533
1570,162.7301515660453
1571,162.7757408634206
1572,162.82130397469547
1573,162.86684092205286
1574,162.91235172764266
1575,162.95783641358165
1576,163.00329500195375
1577,163.04872751480985
1578,163.0941339741681
1579,163.13951440201387
1580,163.1848688202998
1581,163.2301972509461
1582,163.27549971584028
1583,163.3207762368375
1584,163.36602683576052
1585,163.41125153439984
1586,163.45645035451366
1587,163.5016233178281
1588,163.5467704460372
1589,163.59189176080295
1590,163.63698728375547
1591,163.68205703649298
1592,163.72710104058194
1593,163.77211931755716
1594,163.8171118889217
1595,163.8620787761471
1596,163.90702000067344
1597,163.95193558390937
1598,163.9968255472322
1599,164.0416899119879
1600,164.0865286994913
1601,164.1313419310261
1602,164.1761296278449
1603,164.22089181116925
1604,164.26562850218997
1605,164.31033972206686
1606,164.35502549192896
1607,164.39968583287464
1608,164.4443207659716
1609,164.488930312257
1610,164.53351449273745
1611,164.5780733283892
1612,164.62260684015797
1613,164.6671150489594
1614,164.71159797567876
1615,164.75605564117114
1616,164.8004880662617
1617,164.84489527174532
1618,164.8892772783872
1619,164.9336341069224
1620,164.97796577805636
1621,165.02227231246465
1622,165.06655373079312
1623,165.1108100536581
1624,165.15504130164632
1625,165.19924749531498
1626,165.2434286551919
1627,165.28758480177552
1628,165.33171595553503
1629,165.3758221369103
1630,165.41990336631216
1631,165.46395966412217
1632,165.50799105069305
1633,165.55199754634845
1634,165.59597917138314
1635,165.63993594606296
1636,165.68386789062515
1637,165.72777502527808
1638,165.77165737020155
1639,165.81551494554677
1640,165.85934777143638
1641,165.90315586796464
1642,165.94693925519738
1643,165.99069795317203
1644,166.03443198189785
1645,166.07814136135582
1646,166.12182611149888
1647,166.16548625225172
1648,166.20912180351118
1649,166.252732785146
1650,166.29631921699715
1651,166.33988111887763
1652,166.38341851057274
1653,166.4269314118401
1654,166.4704198424096
1655,166.5138838219835
1656,166.55732337023673
1657,166.6007385068165
1658,166.64412925134278
1659,166.6874956234081
1660,166.7308376425777
1661,166.77415532838967
1662,166.81744870035482
1663,166.8607177779569
1664,166.90396258065257
1665,166.94718312787157
1666,166.99037943901658
1667,167.0335515334635
1668,167.0766994305614
1669,167.1198231496325
1670,167.16292270997246
1671,167.20599813085016
1672,167.24904943150798
1673,167.2920766311617
1674,167.33507974900067
1675,167.3780588041878
1676,167.42101381585962
1677,167.46394480312642
1678,167.5068517850722
1679,167.5497347807548
1680,167.59259380920585
1681,167.635428889431
1682,167.67824004040986
1683,167.72102728109599
1684,167.76379063041716
1685,167.8065301072752
1686,167.84924573054613
1687,167.89193751908033
1688,167.93460549170243
1689,167.97724966721137
1690,168.0198700643806
1691,168.06246670195802
1692,168.10503959866602
1693,168.14758877320168
1694,168.19011424423655
1695,168.23261603041706
1696,168.27509415036428
1697,168.31754862267408
1698,168.3599794659172
1699,168.40238669863933
1700,168.44477033936113
1701,168.48713040657813
1702,168.5294669187611
1703,168.57177989435584
1704,168.61406935178337
1705,168.65633530943987
1706,168.69857778569687
1707,168.7407967989012
1708,168.78299236737507
1709,168.82516450941617
1710,168.86731324329756
1711,168.909438587268
1712,168.9515405595517
1713,168.99361917834855
1714,169.0356744618342
1715,169.07770642815996
1716,169.119715095453
1717,169.1617004818163
1718,169.2036626053287
1719,169.24560148404507
1720,169.28751713599624
1721,169.32940957918905
1722,169.3712788316065
1723,169.4131249112077
1724,169.45494783592792
1725,169.4967476236788
1726,169.53852429234814
1727,169.58027785980022
1728,169.62200834387556
1729,169.66371576239126
1730,169.7054001331409
1731,169.7470614738945
1732,169.78869980239872
1733,169.83031513637695
1734,169.87190749352914
1735,169.91347689153204
1736,169.9550233480392
1737,169.996546880681
1738,170.03804750706462
1739,170.0795252447743
1740,170.12098011137113
1741,170.16241212439334
1742,170.2038213013562
1743,170.24520765975197
1744,170.28657121705024
1745,170.3279119906978
1746,170.36922999811864
1747,170.410525256714
1748,170.45179778386265
1749,170.4930475969206
1750,170.53427471322138
1751,170.575479150076
1752,170.61666092477302
1753,170.65782005457854
1754,170.6989565567364
1755,170.74007044846795
1756,170.78116174697243
1757,170.82223046942676
1758,170.86327663298565
1759,170.90430025478176
1760,170.94530135192556
1761,170.98627994150556
1762,171.02723604058818
1763,171.06816966621793
1764,171.1090808354174
1765,171.14996956518726
1766,171.19083587250643
1767,171.231679774332
1768,171.27250128759934
1769,171.31330042922207
1770,171.35407721609226
1771,171.3948316650803
1772,171.43556379303502
1773,171.47627361678377
1774,171.51696115313237
1775,171.55762641886525
1776,171.59826943074546
1777,171.63889020551468
1778,171.67948875989327
1779,171.72006511058035
1780,171.76061927425386
1781,171.80115126757048
1782,171.8416611071658
1783,171.88214880965438
1784,171.92261439162965
1785,171.96305786966408
1786,172.00347926030918
1787,172.04387858009548
1788,172.08425584553268
1789,172.12461107310966
1790,172.16494427929447
1791,172.2052554805344
1792,172.24554469325602
1793,172.28581193386535
1794,172.3260572187476
1795,172.3662805642675
1796,172.4064819867692
1797,172.44666150257638
1798,172.4868191279922
1799,172.5269548792994
1800,172.56706877276042
1801,172.60716082461724
1802,172.64723105109158
1803,172.68727946838493
1804,172.7273060926785
1805,172.76731094013337
1806,172.80729402689047
1807,172.84725536907055
1808,172.88719498277445
1809,172.92711288408285
1810,172.96700908905646
1811,173.00688361373608
1812,173.04673647414262
1813,173.08656768627708
1814,173.12637726612067
1815,173.16616522963477
1816,173.20593159276103
1817,173.24567637142144
1818,173.28539958151825
1819,173.32510123893408
1820,173.364781359532
1821,173.40443995915547
1822,173.4440770536285
1823,173.48369265875556
1824,173.52328679032163
1825,173.56285946409247
1826,173.60241069581426
1827,173.641940501214
1828,173.68144889599932
1829,173.72093589585864
1830,173.76040151646117
1831,173.7998457734569
1832,173.8392686824767
1833,173.8786702591323
1834,173.91805051901645
1835,173.9574094777028
1836,173.99674715074605
1837,174.03606355368194
1838,174.07535870202722
1839,174.11463261127983
1840,174.15388529691884
1841,174.19311677440456
1842,174.23232705917846
1843,174.27151616666328
1844,174.31068411226312
1845,174.3498309113633
1846,174.38895657933068
1847,174.42806113151337
1848,174.467144583241
1849,174.50620694982467
1850,174.545248246557
1851,174.58426848871215
1852,174.62326769154583
1853,174.66224587029546
1854,174.70120304018005
1855,174.74013921640028
1856,174.77905441413864
1857,174.8179486485593
1858,174.85682193480827
1859,174.8956742880134
1860,174.93450572328436
1861,174.97331625571275
1862,175.0121059003721
1863,175.05087467231795
1864,175.08962258658775
1865,175.12834965820107
1866,175.16705590215957
1867,175.2057413334469
1868,175.24440596702897
1869,175.28304981785382
1870,175.32167290085167
1871,175.36027523093503
1872,175.39885682299868
1873,175.43741769191965
1874,175.4759578525574
1875,175.51447731975367
1876,175.5529761083327
1877,175.59145423310116
1878,175.6299117088481
1879,175.66834855034526
1880,175.7067647723467
1881,175.74516038958922
1882,175.78353541679215
1883,175.82188986865754
1884,175.86022375987
1885,175.89853710509695
1886,175.93682991898848
1887,175.97510221617745
1888,176.0133540112796
1889,176.0515853188934
1890,176.08979615360028
1891,176.12798652996452
1892,176.1661564625333
1893,176.20430596583685
1894,176.24243505438832
1895,176.28054374268396
1896,176.31863204520297
1897,176.35669997640778
1898,176.39474755074383
1899,176.4327747826397
1900,176.4707816865073
1901,176.50876827674162
1902,176.5467345677209
1903,176.58468057380676
1904,176.62260630934404
1905,176.66051178866093
1906,176.69839702606905
1907,176.73626203586335
1908,176.77410683232225
1909,176.81193142970764
1910,176.84973584226486
1911,176.8875200842228
1912,176.925284169794
1913,176.96302811317437
1914,177.00075192854368
1915,177.03845563006516
1916,177.07613923188583
1917,177.1138027481363
1918,177.15144619293105
1919,177.18906958036823
1920,177.22667292452982
1921,177.26425623948168
1922,177.3018195392734
1923,177.3393628379386
1924,177.37688614949468
1925,177.41438948794305
1926,177.45187286726915
1927,177.4893363014423
1928,177.52677980441592
1929,177.56420339012755
1930,177.60160707249867
1931,177.638990865435
1932,177.6763547828264
1933,177.71369883854683
1934,177.75102304645455
1935,177.78832742039202
1936,177.82561197418596
1937,177.86287672164735
1938,177.90012167657153
1939,177.9373468527382
1940,177.9745522639114
1941,178.01173792383958
1942,178.04890384625566
1943,178.086050044877
1944,178.12317653340548
1945,178.16028332552744
1946,178.19737043491384
1947,178.23443787522012
1948,178.2714856600864
1949,178.3085138031374
1950,178.3455223179825
1951,178.3825112182158
1952,178.41948051741608
1953,178.4564302291468
1954,178.49336036695635
1955,178.53027094437775
1956,178.56716197492898
1957,178.60403347211275
1958,178.64088544941671
1959,178.67771792031343
1960,178.7145308982604
1961,178.7513243967
1962,178.7880984290597
1963,178.82485300875192
1964,178.86158814917417
1965,178.89830386370895
1966,178.9350001657239
1967,178.97167706857178
1968,179.00833458559052
1969,179.04497273010315
1970,179.08159151541798
1971,179.11819095482846
1972,179.1547710616134
1973,179.19133184903677
1974,179.22787333034793
1975,179.26439551878155
1976,179.30089842755766
1977,179.33738206988164
1978,179.37384645894426
1979,179.41029160792178
1980,179.44671752997596
1981,179.48312423825396
1982,179.51951174588845
1983,179.55588006599766
1984,179.5922292116854
1985,179.6285591960411
1986,179.66487003213973
1987,179.7011617330419
1988,179.73743431179395
1989,179.77368778142784
1990,179.80992215496127
1991,179.84613744539772
1992,179.88233366572638
1993,179.91851082892222
1994,179.9546689479461
1995,179.99080803574464
1996,180.02692810525036
1997,180.06302916938168
1998,180.0991112410429
1999,180.1351743331243
